Period,Pond,MeasuredDate,Serial,Julian,Temp
Contemporary,GBP,,,32.0000000000 ,5.96
Contemporary,GBP,,,32.0000000000 ,5.87
Contemporary,GBP,,,32.0000000000 ,5.87
Contemporary,GBP,,,32.0000000000 ,5.92
Contemporary,GBP,,,32.0000000000 ,5.87
Contemporary,GBP,,,32.0000000000 ,5.87
Contemporary,GBP,,,32.0000000000 ,5.87
Contemporary,GBP,,,32.0000000000 ,5.92
Contemporary,GBP,,,32.0000000000 ,5.92
Contemporary,GBP,,,32.0000000000 ,5.92
Contemporary,GBP,,,32.0000000000 ,5.96
Contemporary,GBP,,,32.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,6.00
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,6.00
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,6.00
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,6.00
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.92
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,33.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.05
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.05
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,5.96
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.00
Contemporary,GBP,,,34.0000000000 ,6.05
Contemporary,GBP,,,34.0000000000 ,6.05
Contemporary,GBP,,,34.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,5.96
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.00
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.05
Contemporary,GBP,,,35.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.05
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.13
Contemporary,GBP,,,36.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.05
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.05
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.09
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.13
Contemporary,GBP,,,37.0000000000 ,6.17
Contemporary,GBP,,,37.0000000000 ,6.22
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.13
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,38.0000000000 ,6.17
Contemporary,GBP,,,39.0000000000 ,6.17
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.17
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.05
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.13
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.05
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.09
Contemporary,GBP,,,39.0000000000 ,6.05
Contemporary,GBP,,,39.0000000000 ,6.05
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.05
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.05
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.05
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.05
Contemporary,GBP,,,40.0000000000 ,6.05
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.17
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.17
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.13
Contemporary,GBP,,,40.0000000000 ,6.09
Contemporary,GBP,,,40.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.13
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.22
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.13
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.09
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.17
Contemporary,GBP,,,41.0000000000 ,6.13
Contemporary,GBP,,,41.0000000000 ,6.05
Contemporary,GBP,,,41.0000000000 ,6.00
Contemporary,GBP,,,41.0000000000 ,5.96
Contemporary,GBP,,,41.0000000000 ,5.96
Contemporary,GBP,,,41.0000000000 ,5.75
Contemporary,GBP,,,41.0000000000 ,6.00
Contemporary,GBP,,,41.0000000000 ,5.96
Contemporary,GBP,,,41.0000000000 ,6.05
Contemporary,GBP,,,41.0000000000 ,6.05
Contemporary,GBP,,,41.0000000000 ,6.09
Contemporary,GBP,,,41.0000000000 ,6.09
Contemporary,GBP,,,41.0000000000 ,6.09
Contemporary,GBP,,,41.0000000000 ,6.09
Contemporary,GBP,,,41.0000000000 ,6.05
Contemporary,GBP,,,41.0000000000 ,6.09
Contemporary,GBP,,,41.0000000000 ,6.05
Contemporary,GBP,,,41.0000000000 ,6.13
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.00
Contemporary,GBP,,,42.0000000000 ,6.13
Contemporary,GBP,,,42.0000000000 ,6.13
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.13
Contemporary,GBP,,,42.0000000000 ,6.17
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.09
Contemporary,GBP,,,42.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.00
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.00
Contemporary,GBP,,,43.0000000000 ,6.00
Contemporary,GBP,,,43.0000000000 ,6.00
Contemporary,GBP,,,43.0000000000 ,6.00
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.00
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,6.09
Contemporary,GBP,,,43.0000000000 ,6.05
Contemporary,GBP,,,43.0000000000 ,5.96
Contemporary,GBP,,,43.0000000000 ,5.92
Contemporary,GBP,,,43.0000000000 ,5.92
Contemporary,GBP,,,43.0000000000 ,5.92
Contemporary,GBP,,,43.0000000000 ,5.92
Contemporary,GBP,,,43.0000000000 ,5.87
Contemporary,GBP,,,43.0000000000 ,5.83
Contemporary,GBP,,,43.0000000000 ,5.87
Contemporary,GBP,,,43.0000000000 ,5.83
Contemporary,GBP,,,43.0000000000 ,5.92
Contemporary,GBP,,,43.0000000000 ,5.83
Contemporary,GBP,,,43.0000000000 ,5.87
Contemporary,GBP,,,43.0000000000 ,5.92
Contemporary,GBP,,,44.0000000000 ,5.92
Contemporary,GBP,,,44.0000000000 ,5.96
Contemporary,GBP,,,44.0000000000 ,5.92
Contemporary,GBP,,,44.0000000000 ,5.92
Contemporary,GBP,,,44.0000000000 ,5.92
Contemporary,GBP,,,44.0000000000 ,5.92
Contemporary,GBP,,,44.0000000000 ,5.96
Contemporary,GBP,,,44.0000000000 ,5.96
Contemporary,GBP,,,44.0000000000 ,5.96
Contemporary,GBP,,,44.0000000000 ,6.00
Contemporary,GBP,,,44.0000000000 ,6.00
Contemporary,GBP,,,44.0000000000 ,6.00
Contemporary,GBP,,,44.0000000000 ,6.05
Contemporary,GBP,,,44.0000000000 ,6.05
Contemporary,GBP,,,44.0000000000 ,6.00
Contemporary,GBP,,,44.0000000000 ,6.05
Contemporary,GBP,,,44.0000000000 ,6.05
Contemporary,GBP,,,44.0000000000 ,6.00
